2025-02-24 20:37:40.366050	Waiting for work
2025-02-24 20:37:40.366191	Queue empty, exiting
2025-02-24 20:37:42.271157	Waiting for work
2025-02-24 20:37:42.271280	Queue empty, exiting
2025-02-24 20:37:42.371186	Waiting for work
2025-02-24 20:37:42.371326	Queue empty, exiting
2025-02-24 20:37:44.276495	Waiting for work
2025-02-24 20:37:44.276629	Queue empty, exiting
2025-02-24 20:37:44.376771	Waiting for work
2025-02-24 20:37:44.376922	Queue empty, exiting
2025-02-24 20:37:46.282281	Waiting for work
2025-02-24 20:37:46.282579	Queue empty, exiting
2025-02-24 20:37:46.381925	Waiting for work
2025-02-24 20:37:46.382065	Queue empty, exiting
2025-02-24 20:37:48.287581	Waiting for work
2025-02-24 20:37:48.287784	Queue empty, exiting
2025-02-24 20:37:48.387924	Waiting for work
2025-02-24 20:37:48.388077	Queue empty, exiting
2025-02-24 20:37:50.293032	Waiting for work
2025-02-24 20:37:50.293168	Queue empty, exiting
2025-02-24 20:37:50.393063	Waiting for work
2025-02-24 20:37:50.393195	Queue empty, exiting
2025-02-24 20:37:52.298547	Waiting for work
2025-02-24 20:37:52.298810	Queue empty, exiting
2025-02-24 20:37:52.399039	Waiting for work
2025-02-24 20:37:52.399179	Queue empty, exiting
2025-02-24 20:37:54.303915	Waiting for work
2025-02-24 20:37:54.304043	Queue empty, exiting
2025-02-24 20:37:54.403880	Waiting for work
2025-02-24 20:37:54.403996	Queue empty, exiting
2025-02-24 20:37:56.308758	Waiting for work
2025-02-24 20:37:56.308926	Queue empty, exiting
2025-02-24 20:37:56.409009	Waiting for work
2025-02-24 20:37:56.409149	Queue empty, exiting
2025-02-24 20:37:58.314405	Waiting for work
2025-02-24 20:37:58.314692	Queue empty, exiting
2025-02-24 20:37:58.413995	Waiting for work
2025-02-24 20:37:58.414135	Queue empty, exiting
2025-02-24 20:38:00.322803	Waiting for work
2025-02-24 20:38:00.322946	Queue empty, exiting
2025-02-24 20:38:00.422918	Waiting for work
2025-02-24 20:38:00.423077	Queue empty, exiting
2025-02-24 20:38:02.328661	Waiting for work
2025-02-24 20:38:02.328883	Queue empty, exiting
2025-02-24 20:38:02.428980	Waiting for work
2025-02-24 20:38:02.429109	Queue empty, exiting
2025-02-24 20:38:04.334755	Waiting for work
2025-02-24 20:38:04.335011	Queue empty, exiting
2025-02-24 20:38:04.435177	Waiting for work
2025-02-24 20:38:04.435316	Queue empty, exiting
2025-02-24 20:38:06.341097	Waiting for work
2025-02-24 20:38:06.341389	Queue empty, exiting
2025-02-24 20:38:06.440853	Waiting for work
2025-02-24 20:38:06.441009	Queue empty, exiting
2025-02-24 20:38:08.346673	Waiting for work
2025-02-24 20:38:08.346852	Queue empty, exiting
2025-02-24 20:38:08.447043	Waiting for work
2025-02-24 20:38:08.447193	Queue empty, exiting
2025-02-24 20:38:10.352390	Waiting for work
2025-02-24 20:38:10.352520	Queue empty, exiting
2025-02-24 20:38:10.453366	Waiting for work
2025-02-24 20:38:10.453489	Queue empty, exiting
2025-02-24 20:38:12.359513	Waiting for work
2025-02-24 20:38:12.359666	Queue empty, exiting
2025-02-24 20:38:12.459979	Waiting for work
2025-02-24 20:38:12.460123	Queue empty, exiting
2025-02-24 20:38:14.365861	Waiting for work
2025-02-24 20:38:14.366047	Queue empty, exiting
2025-02-24 20:38:14.466191	Waiting for work
2025-02-24 20:38:14.466349	Queue empty, exiting
2025-02-24 20:38:16.371579	Waiting for work
2025-02-24 20:38:16.371879	Queue empty, exiting
2025-02-24 20:38:16.472135	Waiting for work
2025-02-24 20:38:16.472275	Queue empty, exiting
2025-02-24 20:38:18.377790	Waiting for work
2025-02-24 20:38:18.378007	Queue empty, exiting
2025-02-24 20:38:18.478355	Waiting for work
2025-02-24 20:38:18.478624	Queue empty, exiting
2025-02-24 20:38:20.383335	Waiting for work
2025-02-24 20:38:20.383449	Queue empty, exiting
2025-02-24 20:38:20.484416	Waiting for work
2025-02-24 20:38:20.484537	Queue empty, exiting
2025-02-24 20:38:22.390777	Waiting for work
2025-02-24 20:38:22.390934	Queue empty, exiting
2025-02-24 20:38:22.491139	Waiting for work
2025-02-24 20:38:22.491276	Queue empty, exiting
2025-02-24 20:38:24.397064	Waiting for work
2025-02-24 20:38:24.397221	Queue empty, exiting
2025-02-24 20:38:24.497470	Waiting for work
2025-02-24 20:38:24.497755	Queue empty, exiting
2025-02-24 20:38:26.403162	Waiting for work
2025-02-24 20:38:26.403449	Queue empty, exiting
2025-02-24 20:38:26.503010	Waiting for work
2025-02-24 20:38:26.503154	Queue empty, exiting
2025-02-24 20:38:28.408794	Waiting for work
2025-02-24 20:38:28.408985	Queue empty, exiting
2025-02-24 20:38:28.509108	Waiting for work
2025-02-24 20:38:28.509248	Queue empty, exiting
2025-02-24 20:38:30.414068	Waiting for work
2025-02-24 20:38:30.414207	Queue empty, exiting
2025-02-24 20:38:30.514368	Waiting for work
2025-02-24 20:38:30.514632	Queue empty, exiting
2025-02-24 20:38:32.418775	Waiting for work
2025-02-24 20:38:32.418942	Queue empty, exiting
2025-02-24 20:38:32.519084	Waiting for work
2025-02-24 20:38:32.519220	Queue empty, exiting
2025-02-24 20:38:34.424757	Waiting for work
2025-02-24 20:38:34.425004	Queue empty, exiting
2025-02-24 20:38:34.525030	Waiting for work
2025-02-24 20:38:34.525159	Queue empty, exiting
2025-02-24 20:38:35.543736	Source Directory: /mnt/data/frozen_buckets/index4/db_1726679943_1726679518_418
2025-02-24 20:38:35.543850	Bucket Id:db_1726679943_1726679518_418
2025-02-24 20:38:35.543917	Destination Index: restored_data_100
2025-02-24 20:38:35.543980	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726679943_1726679518_418
2025-02-24 20:38:35.543991	Source Directory: /mnt/data/frozen_buckets/index3/db_1726227069_1726225628_169
2025-02-24 20:38:35.544042	Source Directory: /mnt/data/frozen_buckets/index4/db_1726679943_1726679518_418
2025-02-24 20:38:35.544103	Destination: /mnt/data/restored_data_100/thaweddb/db_1726679943_1726679518_418
2025-02-24 20:38:35.544104	Bucket Id:db_1726227069_1726225628_169
2025-02-24 20:38:35.544172	Destination Index: restored_data_100
2025-02-24 20:38:35.544233	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726227069_1726225628_169
2025-02-24 20:38:35.544296	Source Directory: /mnt/data/frozen_buckets/index3/db_1726227069_1726225628_169
2025-02-24 20:38:35.544357	Destination: /mnt/data/restored_data_100/thaweddb/db_1726227069_1726225628_169
2025-02-24 20:38:37.088718	Source Directory: /mnt/data/frozen_buckets/index3/db_1726679447_1726678294_172
2025-02-24 20:38:37.088838	Bucket Id:db_1726679447_1726678294_172
2025-02-24 20:38:37.088922	Destination Index: restored_data_100
2025-02-24 20:38:37.088986	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726679447_1726678294_172
2025-02-24 20:38:37.089048	Source Directory: /mnt/data/frozen_buckets/index3/db_1726679447_1726678294_172
2025-02-24 20:38:37.089109	Destination: /mnt/data/restored_data_100/thaweddb/db_1726679447_1726678294_172
2025-02-24 20:38:37.091749	Source Directory: /mnt/data/frozen_buckets/index4/db_1726682406_1726681979_424
2025-02-24 20:38:37.091875	Bucket Id:db_1726682406_1726681979_424
2025-02-24 20:38:37.091967	Destination Index: restored_data_100
2025-02-24 20:38:37.092069	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726682406_1726681979_424
2025-02-24 20:38:37.092154	Source Directory: /mnt/data/frozen_buckets/index4/db_1726682406_1726681979_424
2025-02-24 20:38:37.092235	Destination: /mnt/data/restored_data_100/thaweddb/db_1726682406_1726681979_424
2025-02-24 20:38:49.940606	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681985_1726681610_423
2025-02-24 20:38:49.940732	Bucket Id:db_1726681985_1726681610_423
2025-02-24 20:38:49.940804	Destination Index: restored_data_100
2025-02-24 20:38:49.940883	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726681985_1726681610_423
2025-02-24 20:38:49.940958	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681985_1726681610_423
2025-02-24 20:38:49.941021	Destination: /mnt/data/restored_data_100/thaweddb/db_1726681985_1726681610_423
2025-02-24 20:38:52.969369	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681565_1726681190_422
2025-02-24 20:38:52.969491	Bucket Id:db_1726681565_1726681190_422
2025-02-24 20:38:52.969591	Destination Index: restored_data_100
2025-02-24 20:38:52.969699	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726681565_1726681190_422
2025-02-24 20:38:52.969802	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681565_1726681190_422
2025-02-24 20:38:52.969899	Destination: /mnt/data/restored_data_100/thaweddb/db_1726681565_1726681190_422
2025-02-24 20:39:16.040767	Source Directory: /mnt/data/frozen_buckets/index3/db_1726228510_1726227069_170
2025-02-24 20:39:16.040908	Bucket Id:db_1726228510_1726227069_170
2025-02-24 20:39:16.040986	Destination Index: restored_data_100
2025-02-24 20:39:16.041052	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726228510_1726227069_170
2025-02-24 20:39:16.041116	Source Directory: /mnt/data/frozen_buckets/index3/db_1726228510_1726227069_170
2025-02-24 20:39:16.041179	Destination: /mnt/data/restored_data_100/thaweddb/db_1726228510_1726227069_170
2025-02-24 20:39:17.988445	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681145_1726680718_421
2025-02-24 20:39:17.988571	Bucket Id:db_1726681145_1726680718_421
2025-02-24 20:39:17.988644	Destination Index: restored_data_100
2025-02-24 20:39:17.988709	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726681145_1726680718_421
2025-02-24 20:39:17.988776	Source Directory: /mnt/data/frozen_buckets/index4/db_1726681145_1726680718_421
2025-02-24 20:39:17.988844	Destination: /mnt/data/restored_data_100/thaweddb/db_1726681145_1726680718_421
2025-02-24 20:39:58.024062	Source Directory: /mnt/data/frozen_buckets/index4/db_1726680726_1726680363_420
2025-02-24 20:39:58.024189	Bucket Id:db_1726680726_1726680363_420
2025-02-24 20:39:58.024256	Destination Index: restored_data_100
2025-02-24 20:39:58.024317	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726680726_1726680363_420
2025-02-24 20:39:58.024379	Source Directory: /mnt/data/frozen_buckets/index4/db_1726680726_1726680363_420
2025-02-24 20:39:58.024439	Destination: /mnt/data/restored_data_100/thaweddb/db_1726680726_1726680363_420
2025-02-24 20:40:07.984583	Source Directory: /mnt/data/frozen_buckets/index4/db_1726680363_1726679938_419
2025-02-24 20:40:07.984703	Bucket Id:db_1726680363_1726679938_419
2025-02-24 20:40:07.984769	Destination Index: restored_data_100
2025-02-24 20:40:07.984830	Destination Directory:/mnt/data/restored_data_100/thaweddb/db_1726680363_1726679938_419
2025-02-24 20:40:07.984906	Source Directory: /mnt/data/frozen_buckets/index4/db_1726680363_1726679938_419
2025-02-24 20:40:07.984968	Destination: /mnt/data/restored_data_100/thaweddb/db_1726680363_1726679938_419
2025-02-24 20:41:23.104154	Waiting for work
2025-02-24 20:41:23.104288	Queue empty, exiting
2025-02-24 20:41:25.109735	Waiting for work
2025-02-24 20:41:25.109913	Queue empty, exiting
2025-02-24 20:41:27.116115	Waiting for work
2025-02-24 20:41:27.116351	Queue empty, exiting
2025-02-24 20:41:29.121369	Waiting for work
2025-02-24 20:41:29.121521	Queue empty, exiting
2025-02-24 20:41:31.027000	Waiting for work
2025-02-24 20:41:31.027161	Queue empty, exiting
2025-02-24 20:41:31.127313	Waiting for work
2025-02-24 20:41:31.127445	Queue empty, exiting
2025-02-24 20:41:33.033014	Waiting for work
2025-02-24 20:41:33.033181	Queue empty, exiting
2025-02-24 20:41:33.133368	Waiting for work
2025-02-24 20:41:33.133506	Queue empty, exiting
2025-02-24 20:41:35.038811	Waiting for work
2025-02-24 20:41:35.039003	Queue empty, exiting
2025-02-24 20:41:35.139246	Waiting for work
2025-02-24 20:41:35.139386	Queue empty, exiting
